stm32_time_ms;d6t_temp_c;ds18b20_temp_c;motor_ud_v;motor_uq_v;motor_speed_mech_rpm;motor_id_a;motor_iq_a
199877;22.1;24.68;0.000;0.000;0.000;0.000;0.000
199977;22.1;24.68;0.000;0.000;0.000;0.000;0.000
200077;22.1;24.68;0.000;0.000;0.000;0.000;0.000
200177;22.1;24.68;0.000;0.000;0.000;0.000;0.000
200277;22.2;24.68;0.000;0.000;0.000;0.000;0.000
200377;22.2;24.68;0.000;0.000;0.000;0.000;0.000
200477;22.2;24.68;0.000;0.000;0.000;0.000;0.000
200577;22.2;24.68;0.000;0.000;0.000;0.000;0.000
200677;22.2;24.68;0.000;0.000;0.000;0.000;0.000
200777;22.2;24.68;0.000;0.000;0.000;0.000;0.000
200877;22.2;24.68;0.000;0.000;0.000;0.000;0.000
200977;22.2;24.68;0.000;0.000;0.000;0.000;0.000
201077;22.1;24.68;0.000;0.000;0.000;0.000;0.000
201177;22.1;24.68;0.000;0.000;0.000;0.000;0.000
201277;22.1;24.68;0.000;0.000;0.000;0.000;0.000
201377;22.1;24.68;0.000;0.000;0.000;0.000;0.000
201477;22.1;24.68;0.000;0.000;0.000;0.000;0.000
201577;22.1;24.68;0.000;0.000;0.000;0.000;0.000
201677;22.1;24.68;0.000;0.000;0.000;0.000;0.000
201777;22.1;24.68;0.000;0.000;0.000;0.000;0.000
201877;22.1;24.68;0.000;0.000;0.000;0.000;0.000
201977;22.1;24.68;0.000;0.000;0.000;0.000;0.000
202077;22.1;24.68;0.000;0.000;0.000;0.000;0.000
202177;22.1;24.68;0.000;0.000;0.000;0.000;0.000
202277;22.2;24.68;0.000;0.000;0.000;0.000;0.000
202377;22.2;24.68;0.000;0.000;0.000;0.000;0.000
202477;22.2;24.68;0.000;0.000;0.000;0.000;0.000
202577;22.2;24.68;0.000;0.000;0.000;0.000;0.000
202677;22.2;24.68;0.000;0.000;0.000;0.000;0.000
202777;22.2;24.68;0.000;0.000;0.000;0.000;0.000
202877;22.2;24.68;0.000;0.000;0.000;0.000;0.000
202977;22.2;24.68;0.000;0.000;0.000;0.000;0.000
203077;22.2;24.68;0.000;0.000;0.000;0.000;0.000
203177;22.2;24.68;0.000;0.000;0.000;0.000;0.000
203277;22.2;24.68;0.000;0.000;0.000;0.000;0.000
203377;22.2;24.68;0.000;0.000;0.000;0.000;0.000
203477;22.2;24.68;0.000;0.000;0.000;0.000;0.000
203577;22.0;24.68;0.000;0.000;0.000;0.000;0.000
203677;22.0;24.68;0.000;0.000;0.000;0.000;0.000
203777;21.9;24.68;0.000;0.000;0.000;0.000;0.000
203877;21.9;24.68;0.000;0.000;0.000;0.000;0.000
203977;21.9;24.68;0.000;0.000;0.000;0.000;0.000
204077;22.1;24.68;0.000;0.000;0.000;0.000;0.000
204177;22.1;24.68;0.000;0.000;0.000;0.000;0.000
204277;22.2;24.68;0.000;0.000;0.000;0.000;0.000
204377;22.2;24.68;0.000;0.000;0.000;0.000;0.000
204477;22.2;24.68;0.000;0.000;0.000;0.000;0.000
204577;22.1;24.68;0.000;0.000;0.000;0.000;0.000
204677;22.1;24.68;0.000;0.000;0.000;0.000;0.000
204777;22.1;24.68;0.000;0.000;0.000;0.000;0.000
204877;22.1;24.68;0.000;0.000;0.000;0.000;0.000
204977;22.1;24.68;0.000;0.000;0.000;0.000;0.000
205077;22.0;24.68;0.000;0.000;0.000;0.000;0.000
205177;22.0;24.68;0.000;0.000;0.000;0.000;0.000
205277;22.1;24.68;0.000;0.000;0.000;0.000;0.000
205377;22.1;24.68;0.000;0.000;0.000;0.000;0.000
205477;22.1;24.68;0.000;0.000;0.000;0.000;0.000
205577;22.2;24.68;0.000;0.000;0.000;0.000;0.000
205677;22.2;24.68;0.000;0.000;0.000;0.000;0.000
205777;22.2;24.68;0.000;0.000;0.000;0.000;0.000
205877;22.2;24.68;0.000;0.000;0.000;0.000;0.000
205977;22.2;24.68;0.000;0.000;0.000;0.000;0.000
206077;22.1;24.68;0.000;0.000;0.000;0.000;0.000
206177;22.1;24.68;0.000;0.000;0.000;0.000;0.000
206277;22.1;24.68;0.000;0.000;0.000;0.000;0.000
206377;22.1;24.68;0.000;0.000;0.000;0.000;0.000
206477;22.1;24.68;0.000;0.000;0.000;0.000;0.000
206577;22.1;24.68;0.000;0.000;0.000;0.000;0.000
206677;22.1;24.68;0.000;0.000;0.000;0.000;0.000
206777;22.1;24.68;0.000;0.000;0.000;0.000;0.000
206877;22.1;24.68;0.000;0.000;0.000;0.000;0.000
206977;22.1;24.68;0.000;0.000;0.000;0.000;0.000
207077;22.1;24.68;0.000;0.000;0.000;0.000;0.000
207177;22.1;24.68;0.000;0.000;0.000;0.000;0.000
207277;22.2;24.68;0.000;0.000;0.000;0.000;0.000
207377;22.2;24.68;0.000;0.000;0.000;0.000;0.000
207477;22.2;24.68;0.000;0.000;0.000;0.000;0.000
207577;22.1;24.68;0.000;0.000;0.000;0.000;0.000
207677;22.1;24.68;0.000;0.000;0.000;0.000;0.000
207777;22.2;24.68;0.000;0.000;0.000;0.000;0.000
207877;22.2;24.68;0.000;0.000;0.000;0.000;0.000
207977;22.2;24.68;0.000;0.000;0.000;0.000;0.000
208077;22.2;24.68;0.000;0.000;0.000;0.000;0.000
208177;22.2;24.68;0.000;0.000;0.000;0.000;0.000
208277;22.2;24.68;0.000;0.000;0.000;0.000;0.000
208377;22.2;24.68;0.000;0.000;0.000;0.000;0.000
208477;22.2;24.68;0.000;0.000;0.000;0.000;0.000
208577;22.2;24.68;0.000;0.000;0.000;0.000;0.000
208677;22.2;24.68;0.000;0.000;0.000;0.000;0.000
208777;22.2;24.68;0.000;0.000;0.000;0.000;0.000
208877;22.2;24.68;0.000;0.000;0.000;0.000;0.000
208977;22.2;24.68;0.000;0.000;0.000;0.000;0.000
209077;22.2;24.68;0.000;0.000;0.000;0.000;0.000
209177;22.2;24.68;0.000;0.000;0.000;0.000;0.000
209277;22.2;24.68;0.000;0.000;0.000;0.000;0.000
209377;22.2;24.68;0.000;0.000;0.000;0.000;0.000
209477;22.2;24.68;0.000;0.000;0.000;0.000;0.000
209577;22.2;24.68;0.000;0.000;0.000;0.000;0.000
209677;22.2;24.68;0.000;0.000;0.000;0.000;0.000
209777;22.2;24.68;0.000;0.000;0.000;0.000;0.000
209877;22.2;24.68;0.000;0.000;0.000;0.000;0.000
209977;22.2;24.68;0.000;0.000;0.000;0.000;0.000
210077;22.2;24.68;0.000;0.000;0.000;0.000;0.000
210177;22.2;24.68;0.000;0.000;0.000;0.000;0.000
210277;22.2;24.68;0.000;0.000;0.000;0.000;0.000
210377;22.2;24.68;0.000;0.000;0.000;0.000;0.000
210477;22.2;24.68;0.000;0.000;0.000;0.000;0.000
210577;22.2;24.68;0.000;0.000;0.000;0.000;0.000
210677;22.2;24.68;0.000;0.000;0.000;0.000;0.000
210777;22.1;24.68;0.000;0.000;0.000;0.000;0.000
210877;22.1;24.68;0.000;0.000;0.000;0.000;0.000
210977;22.1;24.68;0.000;0.000;0.000;0.000;0.000
211077;22.1;24.68;0.000;0.000;0.000;0.000;0.000
211177;22.1;24.68;0.000;0.000;0.000;0.000;0.000
211277;22.2;24.68;0.000;0.000;0.000;0.000;0.000
211377;22.2;24.68;0.000;0.000;0.000;0.000;0.000
211477;22.2;24.68;0.000;0.000;0.000;0.000;0.000
211577;22.2;24.68;0.000;0.000;0.000;0.000;0.000
211677;22.2;24.68;0.000;0.000;0.000;0.000;0.000
211777;22.3;24.68;0.000;0.000;0.000;0.000;0.000
211877;22.3;24.68;0.000;0.000;0.000;0.000;0.000
211977;22.3;24.68;0.000;0.000;0.000;0.000;0.000
212077;22.3;24.68;0.000;0.000;0.000;0.000;0.000
212177;22.3;24.68;0.000;0.000;0.000;0.000;0.000
212277;22.3;24.68;0.000;0.000;0.000;0.000;0.000
212377;22.3;24.68;0.000;0.000;0.000;0.000;0.000
212477;22.3;24.68;0.000;0.000;0.000;0.000;0.000
212577;22.1;24.68;0.000;0.000;0.000;0.000;0.000
212677;22.1;24.68;0.000;0.000;0.000;0.000;0.000
212777;22.2;24.68;0.000;0.000;0.000;0.000;0.000
212877;22.2;24.68;0.000;0.000;0.000;0.000;0.000
212977;22.2;24.68;0.000;0.000;0.000;0.000;0.000
213077;22.3;24.68;0.000;0.000;0.000;0.000;0.000
213177;22.3;24.68;0.000;0.000;0.000;0.000;0.000
213277;22.3;24.68;0.000;0.000;0.000;0.000;0.000
213377;22.3;24.68;0.000;0.000;0.000;0.000;0.000
213477;22.3;24.68;0.000;0.000;0.000;0.000;0.000
213577;22.2;24.68;0.000;0.000;0.000;0.000;0.000
213677;22.2;24.68;0.000;0.000;0.000;0.000;0.000
213777;22.2;24.68;0.000;0.000;0.000;0.000;0.000
213877;22.2;24.68;0.000;0.000;0.000;0.000;0.000
213977;22.2;24.68;0.000;0.000;0.000;0.000;0.000
214077;22.2;24.68;0.000;0.000;0.000;0.000;0.000
214177;22.2;24.68;0.000;0.000;0.000;0.000;0.000
214277;22.3;24.68;0.000;0.000;0.000;0.000;0.000
214377;22.3;24.68;0.000;0.000;0.000;0.000;0.000
214477;22.3;24.68;0.000;0.000;0.000;0.000;0.000
214577;22.2;24.68;0.000;0.000;0.000;0.000;0.000
214677;22.2;24.68;0.000;0.000;0.000;0.000;0.000
214777;22.3;24.68;0.000;0.000;0.000;0.000;0.000
214877;22.3;24.68;0.000;0.000;0.000;0.000;0.000
214977;22.3;24.68;0.000;0.000;0.000;0.000;0.000
215077;22.3;24.68;0.000;0.000;0.000;0.000;0.000
215177;22.3;24.68;0.000;0.000;0.000;0.000;0.000
215277;22.3;24.68;0.000;0.000;0.000;0.000;0.000
215377;22.3;24.68;0.000;0.000;0.000;0.000;0.000
215477;22.3;24.68;0.000;0.000;0.000;0.000;0.000
215577;22.2;24.68;0.000;0.000;0.000;0.000;0.000
215677;22.2;24.68;0.000;0.000;0.000;0.000;0.000
215777;22.1;24.68;0.000;0.000;0.000;0.000;0.000
215877;22.1;24.68;0.000;0.000;0.000;0.000;0.000
215977;22.1;24.68;0.000;0.000;0.000;0.000;0.000
216077;22.2;24.68;0.000;0.000;0.000;0.000;0.000
216177;22.2;24.68;0.000;0.000;0.000;0.000;0.000
216277;22.2;24.68;0.000;0.000;0.000;0.000;0.000
216377;22.2;24.68;0.000;0.000;0.000;0.000;0.000
216477;22.2;24.68;0.000;0.000;0.000;0.000;0.000
216577;22.3;24.68;0.000;0.000;0.000;0.000;0.000
216677;22.3;24.68;0.000;0.000;0.000;0.000;0.000
216777;22.4;24.68;0.000;0.000;0.000;0.000;0.000
216877;22.4;24.68;0.000;0.000;0.000;0.000;0.000
216977;22.4;24.68;0.000;0.000;0.000;0.000;0.000
217077;22.4;24.68;0.000;0.000;0.000;0.000;0.000
217177;22.4;24.68;0.000;0.000;0.000;0.000;0.000
217277;22.3;24.68;0.000;0.000;0.000;0.000;0.000
217377;22.3;24.68;0.000;0.000;0.000;0.000;0.000
217477;22.3;24.68;0.000;0.000;0.000;0.000;0.000
217577;22.4;24.68;0.000;0.000;0.000;0.000;0.000
217677;22.4;24.68;0.000;0.000;0.000;0.000;0.000
217777;22.3;24.68;0.000;0.000;0.000;0.000;0.000
217877;22.3;24.68;0.000;0.000;0.000;0.000;0.000
217977;22.3;24.68;0.000;0.000;0.000;0.000;0.000
218077;22.2;24.68;0.000;0.000;0.000;0.000;0.000
218177;22.2;24.68;0.000;0.000;0.000;0.000;0.000
218277;22.3;24.68;0.000;0.000;0.000;0.000;0.000
218377;22.3;24.68;0.000;0.000;0.000;0.000;0.000
218477;22.3;24.68;0.000;0.000;0.000;0.000;0.000
218577;22.3;24.68;0.000;0.000;0.000;0.000;0.000
218677;22.3;24.68;0.000;0.000;0.000;0.000;0.000
218777;22.3;24.68;0.000;0.000;0.000;0.000;0.000
218877;22.3;24.68;0.000;0.000;0.000;0.000;0.000
218977;22.3;24.68;0.000;0.000;0.000;0.000;0.000
219077;22.3;24.68;0.000;0.000;0.000;0.000;0.000
219177;22.3;24.68;0.000;0.000;0.000;0.000;0.000
219277;22.3;24.68;0.000;0.000;0.000;0.000;0.000
219377;22.3;24.68;0.000;0.000;0.000;0.000;0.000
219477;22.3;24.68;0.000;0.000;0.000;0.000;0.000
219577;22.2;24.68;0.000;0.000;0.000;0.000;0.000
219677;22.2;24.68;0.000;0.000;0.000;0.000;0.000
219777;22.2;24.68;0.000;0.000;0.000;0.000;0.000
219877;22.2;24.68;0.000;0.000;0.000;0.000;0.000
219977;22.2;24.68;0.000;0.000;0.000;0.000;0.000
220077;22.2;24.68;0.000;0.000;0.000;0.000;0.000
220177;22.2;24.68;0.000;0.000;0.000;0.000;0.000
220277;22.2;24.68;0.000;0.000;0.000;0.000;0.000
220377;22.2;24.68;0.000;0.000;0.000;0.000;0.000
220477;22.2;24.68;0.000;0.000;0.000;0.000;0.000
220577;22.2;24.68;0.000;0.000;0.000;0.000;0.000
220677;22.2;24.68;0.000;0.000;0.000;0.000;0.000
220777;22.3;24.68;0.000;0.000;0.000;0.000;0.000
220877;22.3;24.68;0.000;0.000;0.000;0.000;0.000
220977;22.3;24.68;0.000;0.000;0.000;0.000;0.000
221077;22.2;24.68;0.000;0.000;0.000;0.000;0.000
221177;22.2;24.68;0.000;0.000;0.000;0.000;0.000
221277;22.1;24.68;0.000;0.000;0.000;0.000;0.000
221377;22.1;24.68;0.000;0.000;0.000;0.000;0.000
221477;22.1;24.68;0.000;0.000;0.000;0.000;0.000
221577;22.2;24.68;0.000;0.000;0.000;0.000;0.000
221677;22.2;24.68;0.000;0.000;0.000;0.000;0.000
221777;22.2;24.68;0.000;0.000;0.000;0.000;0.000
221877;22.2;24.68;0.000;0.000;0.000;0.000;0.000
221977;22.2;24.68;0.000;0.000;0.000;0.000;0.000
222077;22.2;24.68;0.000;0.000;0.000;0.000;0.000
222177;22.2;24.68;0.000;0.000;0.000;0.000;0.000
222277;22.2;24.68;0.000;0.000;0.000;0.000;0.000
222377;22.2;24.68;0.000;0.000;0.000;0.000;0.000
222477;22.2;24.68;0.000;0.000;0.000;0.000;0.000
222577;22.3;24.68;0.000;0.000;0.000;0.000;0.000
222677;22.3;24.68;0.000;0.000;0.000;0.000;0.000
222777;22.3;24.68;0.000;0.000;0.000;0.000;0.000
222877;22.3;24.68;0.000;0.000;0.000;0.000;0.000
222977;22.3;24.68;0.000;0.000;0.000;0.000;0.000
223077;22.2;24.68;0.000;0.000;0.000;0.000;0.000
223177;22.2;24.68;0.000;0.000;0.000;0.000;0.000
223277;22.2;24.68;0.000;0.000;0.000;0.000;0.000
223377;22.2;24.68;0.000;0.000;0.000;0.000;0.000
223477;22.2;24.68;0.000;0.000;0.000;0.000;0.000
223577;22.3;24.68;0.000;0.000;0.000;0.000;0.000
223677;22.3;24.68;0.000;0.000;0.000;0.000;0.000
223777;22.2;24.68;0.000;0.000;0.000;0.000;0.000
223877;22.2;24.68;0.000;0.000;0.000;0.000;0.000
223977;22.2;24.68;0.000;0.000;0.000;0.000;0.000
224077;22.1;24.68;0.000;0.000;0.000;0.000;0.000
224177;22.1;24.68;0.000;0.000;0.000;0.000;0.000
224277;22.1;24.68;0.000;0.000;0.000;0.000;0.000
224377;22.1;24.68;0.000;0.000;0.000;0.000;0.000
224477;22.1;24.68;0.000;0.000;0.000;0.000;0.000
224577;22.1;24.68;0.000;0.000;0.000;0.000;0.000
224677;22.1;24.68;0.000;0.000;0.000;0.000;0.000
224777;22.2;24.68;0.000;0.000;0.000;0.000;0.000
224877;22.2;24.68;0.000;0.000;0.000;0.000;0.000
224977;22.2;24.68;0.000;0.000;0.000;0.000;0.000
225077;22.2;24.68;0.000;0.000;0.000;0.000;0.000
225177;22.2;24.68;0.000;0.000;0.000;0.000;0.000
225277;22.1;24.68;0.000;0.000;0.000;0.000;0.000
225377;22.1;24.68;0.000;0.000;0.000;0.000;0.000
225477;22.1;24.68;0.000;0.000;0.000;0.000;0.000
225577;22.1;24.68;0.000;0.000;0.000;0.000;0.000
225677;22.1;24.68;0.000;0.000;0.000;0.000;0.000
225777;22.1;24.68;0.000;0.000;0.000;0.000;0.000
225877;22.1;24.68;0.000;0.000;0.000;0.000;0.000
225977;22.1;24.68;0.000;0.000;0.000;0.000;0.000
226077;22.1;24.68;0.000;0.000;0.000;0.000;0.000
226177;22.1;24.68;0.000;0.000;0.000;0.000;0.000
226277;22.2;24.68;0.000;0.000;0.000;0.000;0.000
226377;22.2;24.68;0.000;0.000;0.000;0.000;0.000
226477;22.2;24.68;0.000;0.000;0.000;0.000;0.000
226577;22.1;24.68;0.000;0.000;0.000;0.000;0.000
226677;22.1;24.68;0.000;0.000;0.000;0.000;0.000
226777;22.2;24.68;0.000;0.000;0.000;0.000;0.000
226877;22.2;24.68;0.000;0.000;0.000;0.000;0.000
226977;22.2;24.68;0.000;0.000;0.000;0.000;0.000
227077;22.2;24.68;0.000;0.000;0.000;0.000;0.000
227177;22.2;24.68;0.000;0.000;0.000;0.000;0.000
227277;22.2;24.68;0.000;0.000;0.000;0.000;0.000
227377;22.2;24.68;0.000;0.000;0.000;0.000;0.000
227477;22.2;24.68;0.000;0.000;0.000;0.000;0.000
227577;22.2;24.68;0.000;0.000;0.000;0.000;0.000
227677;22.2;24.68;0.000;0.000;0.000;0.000;0.000
227777;22.3;24.68;0.000;0.000;0.000;0.000;0.000
227877;22.3;24.68;0.000;0.000;0.000;0.000;0.000
227977;22.3;24.68;0.000;0.000;0.000;0.000;0.000
228077;22.1;24.68;0.000;0.000;0.000;0.000;0.000
228177;22.1;24.68;0.000;0.000;0.000;0.000;0.000
228277;22.1;24.68;0.000;0.000;0.000;0.000;0.000
228377;22.1;24.68;0.000;0.000;0.000;0.000;0.000
228477;22.1;24.68;0.000;0.000;0.000;0.000;0.000
228577;22.2;24.68;0.000;0.000;0.000;0.000;0.000
228677;22.2;24.68;0.000;0.000;0.000;0.000;0.000
228777;22.2;24.68;0.000;0.000;0.000;0.000;0.000
228877;22.2;24.68;0.000;0.000;0.000;0.000;0.000
228977;22.2;24.68;0.000;0.000;0.000;0.000;0.000
229077;22.2;24.68;0.000;0.000;0.000;0.000;0.000
229177;22.2;24.68;0.000;0.000;0.000;0.000;0.000
229277;22.3;24.68;0.000;0.000;0.000;0.000;0.000
229377;22.3;24.68;0.000;0.000;0.000;0.000;0.000
229477;22.3;24.68;0.000;0.000;0.000;0.000;0.000
229577;22.2;24.68;0.000;0.000;0.000;0.000;0.000
229677;22.2;24.68;0.000;0.000;0.000;0.000;0.000
229777;22.1;24.68;0.000;0.000;0.000;0.000;0.000
229877;22.1;24.68;0.000;0.000;0.000;0.000;0.000
229977;22.1;24.68;0.000;0.000;0.000;0.000;0.000
230077;22.1;24.68;0.000;0.000;0.000;0.000;0.000
230177;22.1;24.68;0.000;0.000;0.000;0.000;0.000
230277;22.2;24.68;0.000;0.000;0.000;0.000;0.000
230377;22.2;24.68;0.000;0.000;0.000;0.000;0.000
230477;22.2;24.68;0.000;0.000;0.000;0.000;0.000
230577;22.1;24.68;0.000;0.000;0.000;0.000;0.000
230677;22.1;24.68;0.000;0.000;0.000;0.000;0.000
230777;22.1;24.68;0.000;0.000;0.000;0.000;0.000
230877;22.1;24.68;0.000;0.000;0.000;0.000;0.000
230977;22.1;24.68;0.000;0.000;0.000;0.000;0.000
231077;22.1;24.68;0.000;0.000;0.000;0.000;0.000
231177;22.1;24.68;0.000;0.000;0.000;0.000;0.000
231277;22.1;24.68;0.000;0.000;0.000;0.000;0.000
231377;22.1;24.68;0.000;0.000;0.000;0.000;0.000
231477;22.1;24.68;0.000;0.000;0.000;0.000;0.000
231577;22.2;24.68;0.000;0.000;0.000;0.000;0.000
231677;22.2;24.68;0.000;0.000;0.000;0.000;0.000
231777;22.2;24.68;0.000;0.000;0.000;0.000;0.000
231877;22.2;24.68;0.000;0.000;0.000;0.000;0.000
231977;22.2;24.68;0.000;0.000;0.000;0.000;0.000
232077;22.1;24.68;0.000;0.000;0.000;0.000;0.000
232177;22.1;24.68;0.000;0.000;0.000;0.000;0.000
232277;22.1;24.68;0.000;0.000;0.000;0.000;0.000
232377;22.1;24.68;0.000;0.000;0.000;0.000;0.000
232477;22.1;24.68;0.000;0.000;0.000;0.000;0.000
232577;22.1;24.68;0.000;0.000;0.000;0.000;0.000
232677;22.1;24.68;0.000;0.000;0.000;0.000;0.000
232777;22.2;24.68;0.000;0.000;0.000;0.000;0.000
232877;22.2;24.68;0.000;0.000;0.000;0.000;0.000
232977;22.2;24.68;0.000;0.000;0.000;0.000;0.000
233077;22.1;24.68;0.000;0.000;0.000;0.000;0.000
233177;22.1;24.68;0.000;0.000;0.000;0.000;0.000
233277;22.1;24.68;0.000;0.000;0.000;0.000;0.000
233377;22.1;24.68;0.000;0.000;0.000;0.000;0.000
233477;22.1;24.68;0.000;0.000;0.000;0.000;0.000
233577;22.2;24.68;0.000;0.000;0.000;0.000;0.000
233677;22.2;24.68;0.000;0.000;0.000;0.000;0.000
233777;22.1;24.68;0.000;0.000;0.000;0.000;0.000
233877;22.1;24.68;0.000;0.000;0.000;0.000;0.000
233977;22.1;24.68;0.000;0.000;0.000;0.000;0.000
234077;22.1;24.68;0.000;0.000;0.000;0.000;0.000
234177;22.1;24.68;0.000;0.000;0.000;0.000;0.000
234277;22.1;24.68;0.000;0.000;0.000;0.000;0.000
234377;22.1;24.68;0.000;0.000;0.000;0.000;0.000
234477;22.1;24.68;0.000;0.000;0.000;0.000;0.000
234577;22.1;24.68;0.000;0.000;0.000;0.000;0.000
234677;22.1;24.68;0.000;0.000;0.000;0.000;0.000
234777;22.2;24.68;0.000;0.000;0.000;0.000;0.000
234877;22.2;24.68;0.000;0.000;0.000;0.000;0.000
234977;22.2;24.68;0.000;0.000;0.000;0.000;0.000
235077;22.2;24.68;0.000;0.000;0.000;0.000;0.000
235177;22.2;24.68;0.000;0.000;0.000;0.000;0.000
235277;22.2;24.68;0.000;0.000;0.000;0.000;0.000
235377;22.2;24.68;0.000;0.000;0.000;0.000;0.000
235477;22.2;24.68;0.000;0.000;0.000;0.000;0.000
235577;22.2;24.68;0.000;0.000;0.000;0.000;0.000
235677;22.2;24.68;0.000;0.000;0.000;0.000;0.000
235777;22.3;24.68;0.000;0.000;0.000;0.000;0.000
235877;22.3;24.68;0.000;0.000;0.000;0.000;0.000
235977;22.3;24.68;0.000;0.000;0.000;0.000;0.000
236077;22.3;24.68;0.000;0.000;0.000;0.000;0.000
236177;22.3;24.68;0.000;0.000;0.000;0.000;0.000
236277;22.2;24.68;0.000;0.000;0.000;0.000;0.000
236377;22.2;24.68;0.000;0.000;0.000;0.000;0.000
236477;22.2;24.68;0.000;0.000;0.000;0.000;0.000
236577;22.3;24.68;0.000;0.000;0.000;0.000;0.000
236677;22.3;24.68;0.000;0.000;0.000;0.000;0.000
236777;22.2;24.68;0.000;0.000;0.000;0.000;0.000
236877;22.2;24.68;0.000;0.000;0.000;0.000;0.000
236977;22.2;24.68;0.000;0.000;0.000;0.000;0.000
237077;22.1;24.68;0.000;0.000;0.000;0.000;0.000
237177;22.1;24.68;0.000;0.000;0.000;0.000;0.000
237277;22.1;24.68;0.000;0.000;0.000;0.000;0.000
237377;22.1;24.68;0.000;0.000;0.000;0.000;0.000
