stm32_time_ms;d6t_temp_c;ds18b20_temp_c;motor_ud_v;motor_uq_v;motor_speed_mech_rpm;motor_id_a;motor_iq_a
23862;24.1;25.81;0.000;0.000;0.000;0.000;0.000
23962;24.1;25.81;0.000;0.000;0.000;0.000;0.000
24062;24.2;25.81;0.000;0.000;0.000;0.000;0.000
24162;24.2;25.81;0.000;0.000;0.000;0.000;0.000
24267;24.1;25.81;0.000;0.000;0.000;0.000;0.000
24362;24.1;25.81;0.000;0.000;0.000;0.000;0.000
24462;24.1;25.81;0.000;0.000;0.000;0.000;0.000
24562;24.1;25.81;0.000;0.000;0.000;0.000;0.000
24662;24.1;25.81;0.000;0.000;0.000;0.000;0.000
24767;24.1;25.87;0.000;0.000;0.000;0.000;0.000
24862;24.1;25.87;0.000;0.000;0.000;0.000;0.000
24962;24.1;25.87;0.000;0.000;0.000;0.000;0.000
25062;24.1;25.87;0.000;0.000;0.000;0.000;0.000
25162;24.1;25.87;0.000;0.000;0.000;0.000;0.000
25267;24.1;25.87;0.000;0.000;0.000;0.000;0.000
25362;24.1;25.87;0.000;0.000;0.000;0.000;0.000
25462;24.1;25.87;0.000;0.000;0.000;0.000;0.000
25562;24.1;25.87;0.000;0.000;0.000;0.000;0.000
25662;24.1;25.87;0.000;0.000;0.000;0.000;0.000
25767;24.1;25.87;0.000;0.000;0.000;0.000;0.000
25862;24.1;25.87;0.000;0.000;0.000;0.000;0.000
25962;24.1;25.87;0.000;0.000;0.000;0.000;0.000
26062;24.2;25.87;0.000;0.000;0.000;0.000;0.000
26162;24.2;25.87;0.000;0.000;0.000;0.000;0.000
26267;24.2;25.87;0.000;0.000;0.000;0.000;0.000
26362;24.2;25.87;0.000;0.000;0.000;0.000;0.000
26462;24.2;25.87;0.000;0.000;0.000;0.000;0.000
26562;24.2;25.87;0.000;0.000;0.000;0.000;0.000
26662;24.2;25.87;0.000;0.000;0.000;0.000;0.000
26767;24.2;25.87;0.000;0.000;0.000;0.000;0.000
26862;24.2;25.87;0.000;0.000;0.000;0.000;0.000
26962;24.2;25.87;0.000;0.000;0.000;0.000;0.000
27062;24.1;25.87;0.000;0.000;0.000;0.000;0.000
27162;24.1;25.87;0.000;0.000;0.000;0.000;0.000
27267;24.1;25.87;0.000;0.000;0.000;0.000;0.000
27362;24.1;25.87;0.000;0.000;0.000;0.000;0.000
27462;24.1;25.87;0.000;0.000;0.000;0.000;0.000
27562;24.1;25.87;0.000;0.000;0.000;0.000;0.000
27662;24.1;25.87;0.000;0.000;0.000;0.000;0.000
27767;24.2;25.87;0.000;0.000;0.000;0.000;0.000
27862;24.2;25.87;0.000;0.000;0.000;0.000;0.000
27962;24.2;25.87;0.000;0.000;0.000;0.000;0.000
28062;24.1;25.87;0.000;0.000;0.000;0.000;0.000
28162;24.1;25.87;0.000;0.000;0.000;0.000;0.000
28267;24.1;25.87;0.000;0.000;0.000;0.000;0.000
28362;24.1;25.87;0.000;0.000;0.000;0.000;0.000
28462;24.1;25.87;0.000;0.000;0.000;0.000;0.000
28562;24.2;25.87;0.000;0.000;0.000;0.000;0.000
28662;24.2;25.87;0.000;0.000;0.000;0.000;0.000
28767;24.1;25.87;0.000;0.000;0.000;0.000;0.000
28862;24.1;25.87;0.000;0.000;0.000;0.000;0.000
28962;24.1;25.87;0.000;0.000;0.000;0.000;0.000
29062;24.2;25.87;0.000;0.000;0.000;0.000;0.000
29162;24.2;25.87;0.000;0.000;0.000;0.000;0.000
29267;24.2;25.87;0.000;0.000;0.000;0.000;0.000
29362;24.2;25.87;0.000;0.000;0.000;0.000;0.000
29462;24.2;25.87;0.000;0.000;0.000;0.000;0.000
29562;24.2;25.87;0.000;0.000;0.000;0.000;0.000
29662;24.2;25.87;0.000;0.000;0.000;0.000;0.000
29767;24.1;25.87;0.000;0.000;0.000;0.000;0.000
29862;24.1;25.87;0.000;0.000;0.000;0.000;0.000
29962;24.1;25.87;0.000;0.000;0.000;0.000;0.000
30062;24.2;25.87;0.000;0.000;0.000;0.000;0.000
30162;24.2;25.87;0.000;0.000;0.000;0.000;0.000
30267;24.2;25.87;0.000;0.000;0.000;0.000;0.000
30362;24.2;25.87;0.000;0.000;0.000;0.000;0.000
30462;24.2;25.87;0.000;0.000;0.000;0.000;0.000
30562;24.1;25.87;0.000;0.000;0.000;0.000;0.000
30662;24.1;25.87;0.000;0.000;0.000;0.000;0.000
30767;24.1;25.87;0.000;0.000;0.000;0.000;0.000
30862;24.1;25.87;0.000;0.000;0.000;0.000;0.000
30962;24.1;25.87;0.000;0.000;0.000;0.000;0.000
31062;24.1;25.87;0.000;0.000;0.000;0.000;0.000
31162;24.1;25.87;0.000;0.000;0.000;0.000;0.000
31267;24.0;25.87;0.000;0.000;0.000;0.000;0.000
31362;24.0;25.87;0.000;0.000;0.000;0.000;0.000
31462;24.0;25.87;0.000;0.000;0.000;0.000;0.000
31562;23.9;25.87;0.000;0.000;0.000;0.000;0.000
31662;23.9;25.87;0.000;0.000;0.000;0.000;0.000
31767;24.1;25.87;0.000;0.000;0.000;0.000;0.000
31862;24.1;25.87;0.000;0.000;0.000;0.000;0.000
31962;24.1;25.87;0.000;0.000;0.000;0.000;0.000
32062;24.1;25.87;0.000;0.000;0.000;0.000;0.000
32162;24.1;25.87;0.000;0.000;0.000;0.000;0.000
32267;24.0;25.87;0.000;0.000;0.000;0.000;0.000
32362;24.0;25.87;0.000;0.000;0.000;0.000;0.000
32462;24.0;25.87;0.000;0.000;0.000;0.000;0.000
32562;24.0;25.87;0.000;0.000;0.000;0.000;0.000
32662;24.0;25.87;0.000;0.000;0.000;0.000;0.000
32767;24.1;25.87;0.000;0.000;0.000;0.000;0.000
32862;24.1;25.87;0.000;0.000;0.000;0.000;0.000
32962;24.1;25.87;0.000;0.000;0.000;0.000;0.000
33062;24.0;25.87;0.000;0.000;0.000;0.000;0.000
33162;24.0;25.87;0.000;0.000;0.000;0.000;0.000
33267;24.0;25.87;0.000;0.000;0.000;0.000;0.000
33362;24.0;25.87;0.000;0.000;0.000;0.000;0.000
33462;24.0;25.87;0.000;0.000;0.000;0.000;0.000
33562;24.1;25.87;0.000;0.000;0.000;0.000;0.000
33662;24.1;25.87;0.000;0.000;0.000;0.000;0.000
33767;24.1;25.87;0.000;0.000;0.000;0.000;0.000
33862;24.1;25.87;0.000;0.000;0.000;0.000;0.000
33962;24.1;25.87;0.000;0.000;0.000;0.000;0.000
34062;24.0;25.87;0.000;0.000;0.000;0.000;0.000
34162;24.0;25.87;0.000;0.000;0.000;0.000;0.000
34267;24.0;25.87;0.000;0.000;0.000;0.000;0.000
34362;24.0;25.87;0.000;0.000;0.000;0.000;0.000
34462;24.0;25.87;0.000;0.000;0.000;0.000;0.000
34562;24.1;25.87;0.000;0.000;0.000;0.000;0.000
34662;24.1;25.87;0.000;0.000;0.000;0.000;0.000
34767;24.0;25.87;0.000;0.000;0.000;0.000;0.000
34862;24.0;25.87;0.000;0.000;0.000;0.000;0.000
34962;24.0;25.87;0.000;0.000;0.000;0.000;0.000
35062;24.0;25.87;0.000;0.000;0.000;0.000;0.000
35162;24.0;25.87;0.000;0.000;0.000;0.000;0.000
35267;24.1;25.87;0.000;0.000;0.000;0.000;0.000
35362;24.1;25.87;0.000;0.000;0.000;0.000;0.000
35462;24.1;25.87;0.000;0.000;0.000;0.000;0.000
35562;24.1;25.87;0.000;0.000;0.000;0.000;0.000
35662;24.1;25.87;0.000;0.000;0.000;0.000;0.000
35767;24.1;25.87;0.000;0.000;0.000;0.000;0.000
35862;24.1;25.87;0.000;0.000;0.000;0.000;0.000
35962;24.1;25.87;0.000;0.000;0.000;0.000;0.000
36062;24.1;25.87;0.000;0.000;0.000;0.000;0.000
36162;24.1;25.87;0.000;0.000;0.000;0.000;0.000
36267;24.1;25.87;0.000;0.000;0.000;0.000;0.000
36362;24.1;25.87;0.000;0.000;0.000;0.000;0.000
36462;24.1;25.87;0.000;0.000;0.000;0.000;0.000
36562;24.1;25.87;0.000;0.000;0.000;0.000;0.000
36662;24.1;25.87;0.000;0.000;0.000;0.000;0.000
36767;24.1;25.87;0.000;0.000;0.000;0.000;0.000
36862;24.1;25.87;0.000;0.000;0.000;0.000;0.000
36962;24.1;25.87;0.000;0.000;0.000;0.000;0.000
37062;24.1;25.87;0.000;0.000;0.000;0.000;0.000
37162;24.1;25.87;0.000;0.000;0.000;0.000;0.000
37266;24.1;25.87;0.000;0.000;0.000;0.000;0.000
37362;24.1;25.87;0.000;0.000;0.000;0.000;0.000
37462;24.1;25.87;0.000;0.000;0.000;0.000;0.000
37562;24.1;25.87;0.000;0.000;0.000;0.000;0.000
37662;24.1;25.87;0.000;0.000;0.000;0.000;0.000
37767;24.2;25.87;0.000;0.000;0.000;0.000;0.000
37862;24.2;25.87;0.000;0.000;0.000;0.000;0.000
37962;24.2;25.87;0.000;0.000;0.000;0.000;0.000
38062;24.1;25.87;0.000;0.000;0.000;0.000;0.000
38162;24.1;25.87;0.000;0.000;0.000;0.000;0.000
38267;24.1;25.87;0.000;0.000;0.000;0.000;0.000
38362;24.1;25.87;0.000;0.000;0.000;0.000;0.000
38462;24.1;25.87;0.000;0.000;0.000;0.000;0.000
38562;24.1;25.87;0.000;0.000;0.000;0.000;0.000
38662;24.1;25.87;0.000;0.000;0.000;0.000;0.000
38767;24.0;25.87;0.000;0.000;0.000;0.000;0.000
38862;24.0;25.87;0.000;0.000;0.000;0.000;0.000
38962;24.0;25.87;0.000;0.000;0.000;0.000;0.000
39062;24.0;25.87;0.000;0.000;0.000;0.000;0.000
39162;24.0;25.87;0.000;0.000;0.000;0.000;0.000
39267;24.1;25.87;0.000;0.000;0.000;0.000;0.000
39362;24.1;25.87;0.000;0.000;0.000;0.000;0.000
39462;24.1;25.87;0.000;0.000;0.000;0.000;0.000
39562;24.0;25.87;0.000;0.000;0.000;0.000;0.000
39662;24.0;25.87;0.000;0.000;0.000;0.000;0.000
39767;24.0;25.87;0.000;0.000;0.000;0.000;0.000
39862;24.0;25.87;0.000;0.000;0.000;0.000;0.000
39962;24.0;25.87;0.000;0.000;0.000;0.000;0.000
40062;24.0;25.87;0.000;0.000;0.000;0.000;0.000
40162;24.0;25.87;0.000;0.000;0.000;0.000;0.000
40267;24.0;25.87;0.000;0.000;0.000;0.000;0.000
40362;24.0;25.87;0.000;0.000;0.000;0.000;0.000
40462;24.0;25.87;0.000;0.000;0.000;0.000;0.000
40562;24.0;25.87;0.000;0.000;0.000;0.000;0.000
40662;24.0;25.87;0.000;0.000;0.000;0.000;0.000
40767;24.1;25.87;0.000;0.000;0.000;0.000;0.000
40862;24.1;25.87;0.000;0.000;0.000;0.000;0.000
40962;24.1;25.87;0.000;0.000;0.000;0.000;0.000
41062;24.1;25.87;0.000;0.000;0.000;0.000;0.000
41162;24.1;25.87;0.000;0.000;0.000;0.000;0.000
41267;24.1;25.87;0.000;0.000;0.000;0.000;0.000
41362;24.1;25.87;0.000;0.000;0.000;0.000;0.000
41462;24.1;25.87;0.000;0.000;0.000;0.000;0.000
41562;24.1;25.87;0.000;0.000;0.000;0.000;0.000
41662;24.1;25.87;0.000;0.000;0.000;0.000;0.000
41767;24.1;25.87;0.000;0.000;0.000;0.000;0.000
41862;24.1;25.87;0.000;0.000;0.000;0.000;0.000
41962;24.1;25.87;0.000;0.000;0.000;0.000;0.000
42062;24.1;25.87;0.000;0.000;0.000;0.000;0.000
42162;24.1;25.87;0.000;0.000;0.000;0.000;0.000
42267;24.1;25.87;0.000;0.000;0.000;0.000;0.000
42362;24.1;25.87;0.000;0.000;0.000;0.000;0.000
42462;24.1;25.87;0.000;0.000;0.000;0.000;0.000
42562;24.0;25.87;0.000;0.000;0.000;0.000;0.000
42662;24.0;25.87;0.000;0.000;0.000;0.000;0.000
42767;24.0;25.87;0.000;0.000;0.000;0.000;0.000
42862;24.0;25.87;0.000;0.000;0.000;0.000;0.000
42962;24.0;25.87;0.000;0.000;0.000;0.000;0.000
43062;24.2;25.87;0.000;0.000;0.000;0.000;0.000
43162;24.2;25.87;0.000;0.000;0.000;0.000;0.000
43267;24.2;25.87;0.000;0.000;0.000;0.000;0.000
43362;24.2;25.87;0.000;0.000;0.000;0.000;0.000
43462;24.2;25.87;0.000;0.000;0.000;0.000;0.000
43562;24.2;25.87;0.000;0.000;0.000;0.000;0.000
43662;24.2;25.87;0.000;0.000;0.000;0.000;0.000
43767;24.1;25.87;0.000;0.000;0.000;0.000;0.000
43862;24.1;25.87;0.000;0.000;0.000;0.000;0.000
43962;24.1;25.87;0.000;0.000;0.000;0.000;0.000
44062;24.2;25.87;0.000;0.000;0.000;0.000;0.000
44162;24.2;25.87;0.000;0.000;0.000;0.000;0.000
44267;24.2;25.87;0.000;0.000;0.000;0.000;0.000
44362;24.2;25.87;0.000;0.000;0.000;0.000;0.000
44462;24.2;25.87;0.000;0.000;0.000;0.000;0.000
44562;24.2;25.87;0.000;0.000;0.000;0.000;0.000
44662;24.2;25.87;0.000;0.000;0.000;0.000;0.000
44767;24.2;25.87;0.000;0.000;0.000;0.000;0.000
44862;24.2;25.87;0.000;0.000;0.000;0.000;0.000
44962;24.2;25.87;0.000;0.000;0.000;0.000;0.000
45062;24.1;25.87;0.000;0.000;0.000;0.000;0.000
45162;24.1;25.87;0.000;0.000;0.000;0.000;0.000
45267;24.1;25.87;0.000;0.000;0.000;0.000;0.000
45362;24.1;25.87;0.000;0.000;0.000;0.000;0.000
45462;24.1;25.87;0.000;0.000;0.000;0.000;0.000
45562;24.1;25.87;0.000;0.000;0.000;0.000;0.000
45662;24.1;25.87;0.000;0.000;0.000;0.000;0.000
45767;24.1;25.87;0.000;0.000;0.000;0.000;0.000
45862;24.1;25.87;0.000;0.000;0.000;0.000;0.000
45962;24.1;25.87;0.000;0.000;0.000;0.000;0.000
46062;24.1;25.87;0.000;0.000;0.000;0.000;0.000
46162;24.1;25.87;0.000;0.000;0.000;0.000;0.000
46267;24.1;25.87;0.000;0.000;0.000;0.000;0.000
46362;24.1;25.87;0.000;0.000;0.000;0.000;0.000
46462;24.1;25.87;0.000;0.000;0.000;0.000;0.000
46562;24.0;25.87;0.000;0.000;0.000;0.000;0.000
46662;24.0;25.87;0.000;0.000;0.000;0.000;0.000
46766;24.1;25.87;0.000;0.000;0.000;0.000;0.000
46862;24.1;25.87;0.000;0.000;0.000;0.000;0.000
46962;24.1;25.87;0.000;0.000;0.000;0.000;0.000
47062;24.1;25.87;0.000;0.000;0.000;0.000;0.000
47162;24.1;25.87;0.000;0.000;0.000;0.000;0.000
47267;24.1;25.87;0.000;0.000;0.000;0.000;0.000
47362;24.1;25.87;0.000;0.000;0.000;0.000;0.000
47462;24.1;25.87;0.000;0.000;0.000;0.000;0.000
47562;24.1;25.87;0.000;0.000;0.000;0.000;0.000
47662;24.1;25.87;0.000;0.000;0.000;0.000;0.000
47767;24.1;25.87;0.000;0.000;0.000;0.000;0.000
47862;24.1;25.87;0.000;0.000;0.000;0.000;0.000
47962;24.1;25.87;0.000;0.000;0.000;0.000;0.000
48062;24.1;25.87;0.000;0.000;0.000;0.000;0.000
48162;24.1;25.87;0.000;0.000;0.000;0.000;0.000
