stm32_time_ms;d6t_temp_c;ds18b20_temp_c;motor_ud_v;motor_uq_v;motor_speed_mech_rpm;motor_id_a;motor_iq_a
1665014;23.4;25.37;0.000;0.000;0.000;0.000;0.000
1665114;23.4;25.37;0.000;0.000;0.000;0.000;0.000
1665214;23.4;25.37;0.000;0.000;0.000;0.000;0.000
1665314;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1665414;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1665514;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1665614;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1665714;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1665814;23.2;25.37;0.000;0.000;0.000;0.000;0.000
1665914;23.2;25.37;0.000;0.000;0.000;0.000;0.000
1666014;23.2;25.37;0.000;0.000;0.000;0.000;0.000
1666114;23.2;25.37;0.000;0.000;0.000;0.000;0.000
1666214;23.2;25.37;0.000;0.000;0.000;0.000;0.000
1666314;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1666414;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1666514;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1666614;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1666714;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1666814;23.2;25.37;0.000;0.000;0.000;0.000;0.000
1666914;23.2;25.37;0.000;0.000;0.000;0.000;0.000
1667014;23.1;25.37;0.000;0.000;0.000;0.000;0.000
1667114;23.1;25.37;0.000;0.000;0.000;0.000;0.000
1667214;23.1;25.37;0.000;0.000;0.000;0.000;0.000
1667314;23.1;25.37;0.000;0.000;0.000;0.000;0.000
1667414;23.1;25.37;0.000;0.000;0.000;0.000;0.000
1667514;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1667614;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1667714;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1667814;23.4;25.37;0.000;0.000;0.000;0.000;0.000
1667914;23.4;25.37;0.000;0.000;0.000;0.000;0.000
1668014;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1668114;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1668214;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1668314;23.4;25.37;0.000;0.000;0.000;0.000;0.000
1668414;23.4;25.37;0.000;0.000;0.000;0.000;0.000
1668514;23.4;25.37;0.000;0.000;0.000;0.000;0.000
1668614;23.4;25.37;0.000;0.000;0.000;0.000;0.000
1668714;23.4;25.37;0.000;0.000;0.000;0.000;0.000
1668814;23.4;25.37;0.000;0.000;0.000;0.000;0.000
1668914;23.4;25.37;0.000;0.000;0.000;0.000;0.000
1669014;23.4;25.37;0.000;0.000;0.000;0.000;0.000
1669114;23.4;25.37;0.000;0.000;0.000;0.000;0.000
1669214;23.4;25.37;0.000;0.000;0.000;0.000;0.000
1669314;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1669414;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1669514;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1669614;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1669714;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1669814;23.4;25.37;0.000;0.000;0.000;0.000;0.000
1669914;23.4;25.37;0.000;0.000;0.000;0.000;0.000
1670014;23.4;25.37;0.000;0.000;0.000;0.000;0.000
1670114;23.4;25.37;0.000;0.000;0.000;0.000;0.000
1670214;23.4;25.37;0.000;0.000;0.000;0.000;0.000
1670314;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1670414;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1670514;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1670614;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1670714;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1670814;23.4;25.37;0.000;0.000;0.000;0.000;0.000
1670914;23.4;25.37;0.000;0.000;0.000;0.000;0.000
1671014;23.4;25.37;0.000;0.000;0.000;0.000;0.000
1671114;23.4;25.37;0.000;0.000;0.000;0.000;0.000
1671214;23.4;25.37;0.000;0.000;0.000;0.000;0.000
1671314;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1671414;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1671514;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1671614;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1671714;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1671814;23.2;25.37;0.000;0.000;0.000;0.000;0.000
1671914;23.2;25.37;0.000;0.000;0.000;0.000;0.000
1672014;23.2;25.37;0.000;0.000;0.000;0.000;0.000
1672114;23.2;25.37;0.000;0.000;0.000;0.000;0.000
1672214;23.2;25.37;0.000;0.000;0.000;0.000;0.000
1672314;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1672414;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1672514;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1672614;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1672714;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1672814;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1672914;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1673014;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1673114;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1673214;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1673314;23.2;25.37;0.000;0.000;0.000;0.000;0.000
1673414;23.2;25.37;0.000;0.000;0.000;0.000;0.000
1673514;23.2;25.37;0.000;0.000;0.000;0.000;0.000
1673614;23.2;25.37;0.000;0.000;0.000;0.000;0.000
1673714;23.2;25.37;0.000;0.000;0.000;0.000;0.000
1673814;23.2;25.37;0.000;0.000;0.000;0.000;0.000
1673914;23.2;25.37;0.000;0.000;0.000;0.000;0.000
1674014;23.2;25.37;0.000;0.000;0.000;0.000;0.000
1674114;23.2;25.37;0.000;0.000;0.000;0.000;0.000
1674214;23.2;25.37;0.000;0.000;0.000;0.000;0.000
1674314;23.2;25.37;0.000;0.000;0.000;0.000;0.000
1674414;23.2;25.37;0.000;0.000;0.000;0.000;0.000
1674514;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1674614;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1674714;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1674814;23.2;25.37;0.000;0.000;0.000;0.000;0.000
1674914;23.2;25.37;0.000;0.000;0.000;0.000;0.000
1675014;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1675114;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1675214;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1675314;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1675414;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1675514;23.2;25.37;0.000;0.000;0.000;0.000;0.000
1675614;23.2;25.37;0.000;0.000;0.000;0.000;0.000
1675714;23.2;25.37;0.000;0.000;0.000;0.000;0.000
1675814;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1675914;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1676014;23.2;25.37;0.000;0.000;0.000;0.000;0.000
1676114;23.2;25.37;0.000;0.000;0.000;0.000;0.000
1676214;23.2;25.37;0.000;0.000;0.000;0.000;0.000
1676314;23.2;25.37;0.000;0.000;0.000;0.000;0.000
1676414;23.2;25.37;0.000;0.000;0.000;0.000;0.000
1676514;23.2;25.37;0.000;0.000;0.000;0.000;0.000
1676614;23.2;25.37;0.000;0.000;0.000;0.000;0.000
1676714;23.2;25.37;0.000;0.000;0.000;0.000;0.000
1676814;23.2;25.37;0.000;0.000;0.000;0.000;0.000
1676914;23.2;25.37;0.000;0.000;0.000;0.000;0.000
1677014;23.2;25.37;0.000;0.000;0.000;0.000;0.000
1677114;23.2;25.37;0.000;0.000;0.000;0.000;0.000
1677214;23.2;25.37;0.000;0.000;0.000;0.000;0.000
1677314;23.2;25.37;0.000;0.000;0.000;0.000;0.000
1677414;23.2;25.37;0.000;0.000;0.000;0.000;0.000
1677514;23.2;25.37;0.000;0.000;0.000;0.000;0.000
1677614;23.2;25.37;0.000;0.000;0.000;0.000;0.000
1677714;23.2;25.37;0.000;0.000;0.000;0.000;0.000
1677814;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1677914;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1678014;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1678114;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1678214;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1678314;23.4;25.37;0.000;0.000;0.000;0.000;0.000
1678414;23.4;25.37;0.000;0.000;0.000;0.000;0.000
1678514;23.4;25.37;0.000;0.000;0.000;0.000;0.000
1678614;23.4;25.37;0.000;0.000;0.000;0.000;0.000
1678714;23.4;25.37;0.000;0.000;0.000;0.000;0.000
1678814;23.4;25.37;0.000;0.000;0.000;0.000;0.000
1678914;23.4;25.37;0.000;0.000;0.000;0.000;0.000
1679014;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1679114;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1679214;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1679314;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1679414;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1679514;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1679614;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1679714;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1679814;23.2;25.37;0.000;0.000;0.000;0.000;0.000
1679914;23.2;25.37;0.000;0.000;0.000;0.000;0.000
1680014;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1680114;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1680214;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1680314;23.4;25.37;0.000;0.000;0.000;0.000;0.000
1680414;23.4;25.37;0.000;0.000;0.000;0.000;0.000
1680514;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1680614;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1680714;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1680814;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1680914;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1681014;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1681114;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1681214;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1681314;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1681414;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1681514;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1681614;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1681714;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1681814;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1681914;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1682014;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1682114;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1682214;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1682314;23.2;25.37;0.000;0.000;0.000;0.000;0.000
1682414;23.2;25.37;0.000;0.000;0.000;0.000;0.000
1682514;23.1;25.37;0.000;0.000;0.000;0.000;0.000
1682614;23.1;25.37;0.000;0.000;0.000;0.000;0.000
1682714;23.1;25.37;0.000;0.000;0.000;0.000;0.000
1682814;23.2;25.37;0.000;0.000;0.000;0.000;0.000
1682914;23.2;25.37;0.000;0.000;0.000;0.000;0.000
1683014;23.2;25.37;0.000;0.000;0.000;0.000;0.000
1683114;23.2;25.37;0.000;0.000;0.000;0.000;0.000
1683214;23.2;25.37;0.000;0.000;0.000;0.000;0.000
1683314;23.2;25.37;0.000;0.000;0.000;0.000;0.000
1683414;23.2;25.37;0.000;0.000;0.000;0.000;0.000
1683514;23.2;25.37;0.000;0.000;0.000;0.000;0.000
1683614;23.2;25.37;0.000;0.000;0.000;0.000;0.000
1683714;23.2;25.37;0.000;0.000;0.000;0.000;0.000
1683814;23.2;25.37;0.000;0.000;0.000;0.000;0.000
1683914;23.2;25.37;0.000;0.000;0.000;0.000;0.000
1684014;23.2;25.37;0.000;0.000;0.000;0.000;0.000
1684114;23.2;25.37;0.000;0.000;0.000;0.000;0.000
1684214;23.2;25.37;0.000;0.000;0.000;0.000;0.000
1684314;23.2;25.37;0.000;0.000;0.000;0.000;0.000
1684414;23.2;25.37;0.000;0.000;0.000;0.000;0.000
1684514;23.2;25.37;0.000;0.000;0.000;0.000;0.000
1684614;23.2;25.37;0.000;0.000;0.000;0.000;0.000
1684714;23.2;25.37;0.000;0.000;0.000;0.000;0.000
1684814;23.2;25.37;0.000;0.000;0.000;0.000;0.000
1684914;23.2;25.37;0.000;0.000;0.000;0.000;0.000
1685014;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1685114;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1685214;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1685314;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1685414;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1685514;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1685614;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1685714;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1685814;23.2;25.37;0.000;0.000;0.000;0.000;0.000
1685914;23.2;25.37;0.000;0.000;0.000;0.000;0.000
1686014;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1686114;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1686214;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1686314;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1686414;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1686514;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1686614;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1686714;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1686814;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1686914;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1687014;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1687114;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1687214;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1687314;23.2;25.37;0.000;0.000;0.000;0.000;0.000
1687414;23.2;25.37;0.000;0.000;0.000;0.000;0.000
1687514;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1687614;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1687714;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1687814;23.4;25.37;0.000;0.000;0.000;0.000;0.000
1687914;23.4;25.37;0.000;0.000;0.000;0.000;0.000
1688014;23.4;25.37;0.000;0.000;0.000;0.000;0.000
1688114;23.4;25.37;0.000;0.000;0.000;0.000;0.000
1688214;23.4;25.37;0.000;0.000;0.000;0.000;0.000
1688314;23.4;25.37;0.000;0.000;0.000;0.000;0.000
1688414;23.4;25.37;0.000;0.000;0.000;0.000;0.000
1688514;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1688614;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1688714;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1688814;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1688914;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1689014;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1689114;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1689214;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1689314;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1689414;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1689514;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1689614;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1689714;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1689814;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1689914;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1690014;23.4;25.37;0.000;0.000;0.000;0.000;0.000
1690114;23.4;25.37;0.000;0.000;0.000;0.000;0.000
1690214;23.4;25.37;0.000;0.000;0.000;0.000;0.000
1690314;23.4;25.37;0.000;0.000;0.000;0.000;0.000
1690414;23.4;25.37;0.000;0.000;0.000;0.000;0.000
1690514;23.4;25.37;0.000;0.000;0.000;0.000;0.000
1690614;23.4;25.37;0.000;0.000;0.000;0.000;0.000
1690714;23.4;25.37;0.000;0.000;0.000;0.000;0.000
1690814;23.4;25.37;0.000;0.000;0.000;0.000;0.000
1690914;23.4;25.37;0.000;0.000;0.000;0.000;0.000
1691014;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1691114;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1691214;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1691314;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1691414;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1691514;23.4;25.37;0.000;0.000;0.000;0.000;0.000
1691614;23.4;25.37;0.000;0.000;0.000;0.000;0.000
1691714;23.4;25.37;0.000;0.000;0.000;0.000;0.000
1691814;23.2;25.37;0.000;0.000;0.000;0.000;0.000
1691914;23.2;25.37;0.000;0.000;0.000;0.000;0.000
1692014;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1692114;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1692214;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1692314;23.4;25.37;0.000;0.000;0.000;0.000;0.000
1692414;23.4;25.37;0.000;0.000;0.000;0.000;0.000
1692514;23.4;25.37;0.000;0.000;0.000;0.000;0.000
1692614;23.4;25.37;0.000;0.000;0.000;0.000;0.000
1692714;23.4;25.37;0.000;0.000;0.000;0.000;0.000
1692814;23.4;25.37;0.000;0.000;0.000;0.000;0.000
1692914;23.4;25.37;0.000;0.000;0.000;0.000;0.000
1693014;23.4;25.37;0.000;0.000;0.000;0.000;0.000
1693114;23.4;25.37;0.000;0.000;0.000;0.000;0.000
1693214;23.4;25.37;0.000;0.000;0.000;0.000;0.000
1693314;23.4;25.37;0.000;0.000;0.000;0.000;0.000
1693414;23.4;25.37;0.000;0.000;0.000;0.000;0.000
1693514;23.4;25.37;0.000;0.000;0.000;0.000;0.000
1693614;23.4;25.37;0.000;0.000;0.000;0.000;0.000
1693714;23.4;25.37;0.000;0.000;0.000;0.000;0.000
1693814;23.4;25.37;0.000;0.000;0.000;0.000;0.000
1693914;23.4;25.37;0.000;0.000;0.000;0.000;0.000
1694014;23.4;25.37;0.000;0.000;0.000;0.000;0.000
1694114;23.4;25.37;0.000;0.000;0.000;0.000;0.000
1694214;23.4;25.37;0.000;0.000;0.000;0.000;0.000
1694314;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1694414;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1694514;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1694614;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1694714;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1694814;23.4;25.37;0.000;0.000;0.000;0.000;0.000
1694914;23.4;25.37;0.000;0.000;0.000;0.000;0.000
1695014;23.4;25.37;0.000;0.000;0.000;0.000;0.000
1695114;23.4;25.37;0.000;0.000;0.000;0.000;0.000
1695214;23.4;25.37;0.000;0.000;0.000;0.000;0.000
1695314;23.5;25.37;0.000;0.000;0.000;0.000;0.000
1695414;23.5;25.37;0.000;0.000;0.000;0.000;0.000
1695514;23.4;25.37;0.000;0.000;0.000;0.000;0.000
1695614;23.4;25.37;0.000;0.000;0.000;0.000;0.000
1695714;23.4;25.37;0.000;0.000;0.000;0.000;0.000
1695814;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1695914;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1696014;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1696114;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1696214;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1696314;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1696414;23.3;25.37;0.000;0.000;0.000;0.000;0.000
1696514;23.4;25.37;0.000;0.000;0.000;0.000;0.000
1696614;23.4;25.37;0.000;0.000;0.000;0.000;0.000
1696714;23.4;25.37;0.000;0.000;0.000;0.000;0.000
1696814;23.4;25.37;0.000;0.000;0.000;0.000;0.000
1696914;23.4;25.37;0.000;0.000;0.000;0.000;0.000
1697014;23.4;25.37;0.000;0.000;0.000;0.000;0.000
1697114;23.4;25.37;0.000;0.000;0.000;0.000;0.000
1697214;23.4;25.37;0.000;0.000;0.000;0.000;0.000
1697314;23.4;25.37;0.000;0.000;0.000;0.000;0.000
1697414;23.4;25.37;0.000;0.000;0.000;0.000;0.000
