stm32_time_ms;d6t_temp_c;ds18b20_temp_c;motor_ud_v;motor_uq_v;motor_speed_mech_rpm;motor_id_a;motor_iq_a
30930;32.9;26.87;0.405;1.496;1993.828;0.733;6.188
31030;32.9;26.87;0.406;1.522;2004.525;0.617;5.757
31130;32.9;26.87;0.408;1.522;1985.451;0.502;5.668
31230;32.9;26.87;0.440;1.528;2005.969;-0.086;5.633
31330;32.9;26.87;0.471;1.510;2013.768;-0.398;5.908
31430;32.9;26.87;0.455;1.489;2006.409;-0.200;6.203
31530;32.9;26.87;0.453;1.492;1986.854;-0.239;6.119
31630;32.9;26.87;0.453;1.518;1988.707;-0.384;5.801
31730;32.9;26.87;0.407;1.518;1986.899;0.573;5.715
31830;32.9;26.87;0.422;1.470;1976.242;0.469;6.762
31930;32.9;26.87;0.435;1.468;2002.581;0.279;6.736
32030;32.9;26.87;0.433;1.468;2001.813;0.332;6.715
32130;32.9;26.87;0.462;1.481;1987.047;-0.230;6.790
32230;32.9;26.87;0.477;1.529;1987.760;-0.695;6.118
32330;32.9;26.87;0.429;1.544;1992.140;-0.009;5.859
32430;32.9;26.87;0.410;1.550;1999.877;0.485;5.764
32530;32.9;26.87;0.497;1.532;2020.777;-0.914;6.073
32630;32.9;26.87;0.462;1.489;2005.797;-0.213;6.656
32730;32.9;26.87;0.454;1.469;2001.614;0.010;6.911
32830;32.9;26.87;0.444;1.469;2006.388;0.141;6.842
32930;32.9;26.87;0.449;1.469;2008.854;0.007;6.850
33030;33.0;26.87;0.438;1.473;1991.969;0.252;6.818
33130;33.0;26.87;0.429;1.475;2006.210;0.372;6.647
33230;33.0;26.87;0.416;1.486;2005.384;0.592;6.405
33330;32.9;26.87;0.420;1.470;1984.451;0.509;6.707
33430;32.9;26.87;0.463;1.478;1996.063;-0.203;6.774
33530;32.9;26.87;0.473;1.504;2004.104;-0.469;6.465
33630;32.9;26.87;0.491;1.534;2011.505;-0.800;6.133
33730;32.9;26.87;0.474;1.503;2022.856;-0.414;6.494
33830;33.0;26.93;0.399;1.517;2003.170;0.796;5.839
33930;33.0;26.93;0.425;1.521;1994.770;0.163;5.773
34030;33.0;26.93;0.454;1.531;2006.249;-0.304;5.656
34130;33.0;26.93;0.450;1.526;1998.893;-0.290;5.697
34230;33.0;26.93;0.451;1.526;1990.143;-0.307;5.729
34330;32.9;26.93;0.468;1.510;2017.484;-0.384;5.977
34430;32.9;26.93;0.465;1.502;2004.732;-0.363;6.102
34530;32.9;26.93;0.466;1.508;1998.471;-0.484;5.955
34630;32.9;26.93;0.437;1.523;1973.684;-0.053;5.745
34730;32.9;26.93;0.421;1.483;1988.730;0.493;6.461
34830;32.9;26.87;0.439;1.467;1996.920;0.221;6.893
34930;32.9;26.87;0.467;1.492;2000.040;-0.337;6.653
35030;32.9;26.87;0.462;1.487;2010.944;-0.167;6.686
35130;32.9;26.87;0.461;1.473;1996.141;-0.140;6.909
35230;32.9;26.87;0.478;1.535;1989.230;-0.757;6.066
35330;32.9;26.87;0.442;1.547;1995.312;-0.138;5.840
35430;32.9;26.87;0.414;1.551;1986.567;0.394;5.787
35530;32.9;26.87;0.460;1.550;2021.101;-0.392;5.848
35630;32.9;26.87;0.470;1.501;2024.872;-0.279;6.535
35730;32.9;26.87;0.428;1.470;1999.891;0.379;6.800
35830;32.7;26.87;0.408;1.507;2002.011;0.654;6.031
35930;32.7;26.87;0.409;1.530;1996.472;0.602;5.677
36030;32.7;26.87;0.404;1.531;1998.187;0.579;5.683
36130;32.7;26.87;0.418;1.533;1991.937;0.326;5.598
36230;32.7;26.87;0.450;1.528;1995.538;-0.237;5.723
36330;32.7;26.87;0.469;1.523;2004.100;-0.569;5.793
36430;32.7;26.87;0.447;1.524;1985.687;-0.189;5.808
36530;32.8;26.87;0.400;1.507;1978.385;0.756;6.062
36630;32.8;26.87;0.427;1.460;1986.844;0.416;6.951
36730;32.8;26.87;0.450;1.477;2021.118;0.043;6.778
36830;33.0;26.87;0.424;1.482;2009.531;0.487;6.532
36930;33.0;26.87;0.430;1.523;1994.824;0.085;5.788
37030;32.9;26.87;0.462;1.527;1998.911;-0.458;5.752
37130;32.9;26.87;0.445;1.532;1993.194;-0.145;5.698
37230;32.9;26.87;0.407;1.523;1978.025;0.533;5.779
37330;32.8;26.87;0.413;1.539;2004.683;0.424;5.557
37430;32.8;26.87;0.469;1.525;1999.013;-0.540;5.789
37530;32.9;26.87;0.435;1.524;1995.409;-0.156;5.802
37630;32.9;26.87;0.429;1.533;1992.643;0.095;5.658
37730;32.9;26.87;0.405;1.490;1978.871;0.670;6.361
37830;32.9;26.87;0.434;1.467;1996.046;0.318;6.894
37930;32.9;26.87;0.462;1.487;2007.576;-0.230;6.744
38030;32.9;26.87;0.479;1.509;2011.420;-0.518;6.443
38130;32.9;26.87;0.451;1.474;2000.641;0.029;6.942
38230;32.9;26.87;0.456;1.481;1996.654;-0.056;6.838
38330;32.8;26.87;0.480;1.522;2009.393;-0.614;6.343
38430;32.8;26.87;0.497;1.530;2001.001;-0.883;6.206
38530;32.9;26.87;0.488;1.524;2001.847;-0.802;6.292
38630;32.9;26.87;0.448;1.477;2031.254;0.134;6.850
38730;32.9;26.87;0.410;1.533;2003.317;0.566;5.660
38830;32.9;26.87;0.443;1.535;2008.021;-0.311;5.733
38930;32.9;26.87;0.469;1.507;2002.026;-0.426;6.059
39030;32.9;26.87;0.458;1.498;2006.463;-0.244;6.170
39130;32.9;26.87;0.458;1.503;2014.710;-0.217;6.142
39230;32.9;26.87;0.459;1.497;1995.803;-0.235;6.227
39330;33.0;26.87;0.452;1.491;2005.398;-0.128;6.277
39430;33.0;26.87;0.457;1.488;2007.008;-0.197;6.344
39530;33.0;26.87;0.460;1.525;1985.043;-0.463;5.808
39630;33.0;26.87;0.407;1.500;1978.750;0.677;6.161
39730;33.0;26.87;0.431;1.468;1983.396;0.330;6.860
39830;33.0;26.87;0.449;1.481;2016.409;0.140;6.788
39930;33.0;26.87;0.403;1.514;2007.865;0.764;6.016
40030;33.0;26.87;0.416;1.536;2000.200;0.374;5.603
40130;33.0;26.87;0.421;1.531;1986.245;0.270;5.695
40230;33.0;26.87;0.403;1.525;1986.134;0.702;5.806
40330;33.0;26.87;0.417;1.495;2002.067;0.556;6.381
40430;33.0;26.87;0.403;1.529;1999.412;0.722;5.727
40530;33.0;26.87;0.431;1.524;1993.416;0.085;5.826
40630;33.0;26.87;0.437;1.536;2000.639;-0.007;5.673
40730;33.0;26.87;0.411;1.530;1987.853;0.478;5.705
40830;33.0;26.87;0.410;1.487;1981.108;0.663;6.443
40930;33.0;26.87;0.417;1.485;1998.188;0.534;6.582
41030;32.9;26.87;0.452;1.480;2009.489;0.020;6.875
41130;32.9;26.87;0.436;1.473;2009.032;0.281;6.923
41230;32.9;26.87;0.409;1.514;1998.705;0.611;6.001
41330;33.0;26.87;0.424;1.477;1987.436;0.489;6.660
41430;33.0;26.87;0.454;1.473;2003.774;0.017;6.948
41530;33.1;26.87;0.444;1.480;2010.957;0.149;6.873
41630;33.1;26.87;0.421;1.494;2008.815;0.569;6.417
41730;33.1;26.87;0.477;1.533;2023.970;-0.658;5.745
41830;33.1;26.87;0.462;1.502;2018.345;-0.268;6.155
41930;33.1;26.87;0.451;1.477;2011.131;-0.047;6.520
42030;33.0;26.87;0.426;1.475;1996.116;0.308;6.433
42130;33.0;26.87;0.435;1.468;2005.531;0.196;6.613
42230;33.0;26.87;0.450;1.470;2001.488;-0.022;6.611
42330;32.9;26.87;0.444;1.477;2002.362;0.010;6.500
42430;32.9;26.87;0.441;1.467;1997.460;0.113;6.615
42530;33.0;26.87;0.463;1.500;1985.230;-0.300;6.206
42630;33.0;26.87;0.408;1.524;1975.677;0.572;5.858
42730;33.0;26.87;0.452;1.477;1989.475;0.005;6.902
42830;33.1;26.87;0.472;1.498;1993.824;-0.360;6.664
42930;33.1;26.87;0.461;1.490;2024.572;-0.103;6.817
43030;33.0;26.87;0.417;1.500;2015.129;0.560;6.296
43130;33.0;26.87;0.404;1.523;1994.002;0.653;5.874
43230;33.0;26.87;0.407;1.510;1982.350;0.690;6.118
43330;33.0;26.87;0.404;1.511;1998.518;0.714;6.092
43430;33.0;26.87;0.409;1.502;2005.430;0.671;6.244
43530;33.1;26.87;0.422;1.535;2000.475;0.258;5.709
43630;33.1;26.87;0.481;1.518;2009.052;-0.680;6.006
43730;33.1;26.87;0.469;1.511;2006.556;-0.425;6.093
43830;33.1;26.87;0.448;1.521;1986.684;-0.276;5.921
43930;33.1;26.87;0.415;1.536;1996.002;0.376;5.731
44030;33.1;26.87;0.422;1.532;1979.064;0.316;5.735
44130;33.1;26.87;0.409;1.535;2003.132;0.542;5.720
44230;33.1;26.87;0.472;1.527;2014.746;-0.582;5.895
44330;33.0;26.87;0.477;1.517;1993.965;-0.694;6.062
44430;33.0;26.87;0.436;1.526;1983.813;-0.042;5.865
44530;32.9;26.87;0.420;1.536;1992.301;0.325;5.691
44630;32.9;26.87;0.408;1.526;1998.121;0.629;5.825
44730;32.9;26.87;0.470;1.532;2015.720;-0.563;5.789
44830;32.9;26.87;0.443;1.475;2018.911;0.173;6.523
44930;32.9;26.87;0.424;1.471;2004.436;0.377;6.524
45030;33.0;26.87;0.411;1.490;1998.264;0.535;6.077
45130;33.0;26.87;0.428;1.462;1990.191;0.278;6.656
45230;33.0;26.87;0.444;1.465;1999.700;0.085;6.703
45330;33.1;26.87;0.451;1.496;2006.102;-0.095;6.330
45430;33.1;26.87;0.455;1.495;2008.254;-0.139;6.329
45530;33.0;26.87;0.462;1.491;1992.306;-0.288;6.400
45630;33.0;26.87;0.441;1.520;1974.688;-0.132;5.926
45730;33.0;26.87;0.424;1.477;1984.045;0.437;6.783
45830;32.9;26.87;0.482;1.517;1995.337;-0.609;6.486
45930;32.9;26.87;0.478;1.520;2005.583;-0.468;6.502
46030;33.0;26.87;0.442;1.485;2029.413;0.218;6.818
46130;33.0;26.87;0.410;1.526;1997.357;0.622;5.835
46230;33.0;26.87;0.410;1.535;1992.640;0.544;5.731
46330;33.0;26.87;0.428;1.537;1992.536;0.195;5.691
46430;33.0;26.87;0.432;1.539;1996.186;0.141;5.660
46530;33.0;26.87;0.476;1.529;2017.151;-0.627;5.870
46630;33.0;26.87;0.454;1.491;2012.467;-0.091;6.421
46730;33.0;26.87;0.433;1.471;2002.470;0.257;6.609
46830;33.1;26.87;0.425;1.471;1990.718;0.342;6.497
46930;33.1;26.87;0.463;1.508;2002.498;-0.240;6.198
47030;33.0;26.87;0.466;1.507;1998.084;-0.326;6.182
47130;33.0;26.87;0.460;1.512;1991.173;-0.331;6.109
47230;33.0;26.87;0.462;1.504;2026.086;-0.234;6.243
47330;32.9;26.87;0.444;1.467;2002.191;0.083;6.703
47430;32.9;26.87;0.460;1.504;1977.635;-0.290;6.222
47530;32.9;26.87;0.479;1.525;1992.313;-0.685;5.944
47630;32.9;26.87;0.437;1.534;1989.850;0.012;5.798
47730;32.9;26.87;0.434;1.539;2004.013;0.087;5.753
47830;33.0;26.87;0.467;1.511;2018.720;-0.338;6.131
47930;33.0;26.87;0.439;1.467;1998.291;0.149;6.673
48030;33.0;26.87;0.437;1.471;2007.595;0.158;6.592
48130;33.0;26.87;0.446;1.477;1998.268;0.123;6.646
48230;33.0;26.87;0.453;1.483;1993.631;-0.115;6.564
48330;33.0;26.87;0.453;1.497;1998.840;-0.145;6.321
48430;33.0;26.87;0.466;1.512;2011.165;-0.351;6.151
48530;33.0;26.87;0.466;1.507;1998.348;-0.324;6.255
48630;33.0;26.87;0.468;1.521;1974.723;-0.549;5.955
48730;33.0;26.87;0.402;1.533;1985.270;0.674;5.809
48830;33.0;26.87;0.447;1.476;1999.519;0.132;7.005
48930;33.0;26.87;0.471;1.508;2002.874;-0.323;6.711
49030;32.9;26.87;0.441;1.477;2012.593;0.225;6.920
49130;32.9;26.87;0.444;1.543;2011.514;-0.036;5.691
49230;32.9;26.87;0.473;1.530;2004.737;-0.577;5.872
49330;33.0;26.87;0.480;1.524;2001.127;-0.655;6.033
49430;33.0;26.87;0.475;1.513;1993.428;-0.544;6.117
49530;33.0;26.87;0.458;1.506;2015.898;-0.177;6.226
49630;33.0;26.87;0.414;1.488;2017.129;0.552;6.232
49730;33.0;26.87;0.403;1.522;1987.941;0.625;5.626
49830;33.0;26.87;0.399;1.533;1991.645;0.542;5.424
49930;33.0;26.87;0.404;1.508;1988.417;0.657;5.838
50030;33.1;26.87;0.426;1.468;2000.675;0.344;6.567
50130;33.1;26.87;0.438;1.478;1989.219;0.114;6.589
50230;33.1;26.87;0.452;1.481;2002.398;-0.069;6.585
50330;33.1;26.87;0.439;1.471;2004.967;0.222;6.643
50430;33.1;26.87;0.438;1.469;1991.240;0.160;6.681
50530;33.2;26.87;0.479;1.522;1989.268;-0.700;6.064
50630;33.2;26.87;0.456;1.526;1986.079;-0.358;5.943
50730;33.2;26.87;0.428;1.530;1993.909;0.167;5.880
50830;33.2;26.87;0.471;1.541;2022.890;-0.568;5.800
50930;33.2;26.87;0.460;1.503;2003.533;-0.189;6.342
51030;33.1;26.87;0.456;1.491;1998.288;-0.168;6.445
51130;33.1;26.87;0.447;1.484;2010.879;0.014;6.555
51230;33.1;26.87;0.458;1.481;2001.820;-0.158;6.590
51330;33.1;26.87;0.460;1.509;1992.679;-0.260;6.241
51430;33.1;26.87;0.458;1.503;2002.924;-0.169;6.290
51530;33.1;26.87;0.461;1.506;2004.422;-0.225;6.284
51630;33.1;26.87;0.457;1.507;2001.960;-0.209;6.233
51730;33.1;26.87;0.463;1.524;1978.094;-0.498;6.088
51830;33.1;26.93;0.406;1.520;1972.739;0.591;6.022
51930;33.1;26.93;0.419;1.491;1997.502;0.586;6.578
52030;33.1;26.93;0.416;1.502;2011.649;0.601;6.467
52130;33.1;26.93;0.471;1.535;2008.032;-0.553;5.906
52230;33.1;26.93;0.454;1.488;2010.856;-0.113;6.500
52330;33.1;26.93;0.445;1.480;2009.639;0.099;6.617
52430;33.1;26.93;0.440;1.470;2002.702;0.178;6.674
52530;33.1;26.93;0.426;1.476;1992.888;0.326;6.532
52630;33.1;26.93;0.406;1.506;2010.268;0.638;5.945
52730;33.1;26.93;0.430;1.531;2006.710;0.044;5.546
52830;33.1;26.87;0.447;1.530;2004.742;-0.349;5.582
52930;33.1;26.87;0.425;1.529;1978.377;0.144;5.545
53030;33.1;26.87;0.401;1.523;1984.966;0.635;5.597
53130;33.1;26.87;0.406;1.499;1996.208;0.591;6.109
53230;33.1;26.87;0.445;1.477;1995.057;0.006;6.681
53330;33.1;26.87;0.457;1.477;1994.120;-0.093;6.675
53430;33.1;26.87;0.443;1.478;2003.279;0.062;6.652
53530;33.1;26.87;0.467;1.512;1996.390;-0.381;6.244
53630;33.1;26.87;0.441;1.534;1983.799;-0.091;5.908
53730;33.1;26.87;0.408;1.526;1972.913;0.567;6.012
53830;33.0;26.87;0.412;1.536;1992.443;0.540;5.831
53930;33.0;26.87;0.474;1.539;2011.341;-0.553;5.871
54030;33.1;26.87;0.458;1.504;2006.273;-0.234;6.318
54130;33.1;26.87;0.455;1.486;2006.563;-0.094;6.556
54230;33.1;26.87;0.435;1.473;2004.539;0.264;6.672
54330;33.1;26.87;0.434;1.479;2005.114;0.240;6.591
54430;33.1;26.87;0.436;1.469;2002.492;0.196;6.715
54530;33.1;26.87;0.431;1.472;1991.629;0.311;6.617
54630;33.1;26.87;0.412;1.491;2007.616;0.543;6.262
54730;33.1;26.87;0.435;1.472;1995.426;0.235;6.658
54830;33.1;26.87;0.458;1.496;1992.892;-0.171;6.484
54930;33.1;26.87;0.470;1.523;1981.829;-0.578;6.067
55030;33.1;26.87;0.456;1.537;2006.641;-0.314;5.918
55130;33.1;26.87;0.471;1.537;2011.118;-0.542;5.894
55230;33.1;26.87;0.446;1.485;2013.422;0.015;6.593
55330;33.1;26.87;0.420;1.488;1999.824;0.465;6.338
55430;33.1;26.87;0.402;1.517;1996.471;0.637;5.686
55530;33.1;26.87;0.394;1.532;2001.654;0.720;5.541
55630;33.1;26.87;0.398;1.525;1996.814;0.682;5.653
55730;33.1;26.87;0.434;1.529;1998.529;0.012;5.616
55830;33.0;26.87;0.466;1.526;2016.425;-0.628;5.683
55930;33.0;26.87;0.474;1.522;2000.995;-0.686;5.743
56030;33.0;26.87;0.401;1.528;1974.408;0.563;5.609
56130;33.0;26.87;0.403;1.497;1986.427;0.648;6.112
56230;33.0;26.87;0.434;1.474;2002.775;0.246;6.658
56330;33.1;26.87;0.470;1.510;1993.770;-0.380;6.253
56430;33.1;26.87;0.454;1.502;2005.974;-0.145;6.397
56530;33.1;26.87;0.460;1.494;2001.092;-0.168;6.508
56630;33.1;26.87;0.476;1.528;1992.565;-0.635;6.056
56730;33.1;26.87;0.423;1.534;1985.268;0.217;5.901
56830;33.1;26.87;0.413;1.536;1987.255;0.556;5.914
56930;33.1;26.87;0.434;1.548;2008.960;0.123;5.729
57030;33.1;26.87;0.455;1.503;2032.080;-0.110;6.401
57130;33.1;26.87;0.436;1.479;2010.837;0.246;6.601
57230;33.1;26.87;0.400;1.516;1997.295;0.698;5.842
57330;33.1;26.87;0.410;1.536;1994.785;0.407;5.478
57430;33.1;26.87;0.408;1.535;2001.682;0.384;5.562
57530;33.1;26.87;0.405;1.529;1987.047;0.538;5.636
57630;33.1;26.87;0.427;1.540;1996.541;0.066;5.472
57730;33.1;26.87;0.453;1.530;2001.704;-0.335;5.662
57830;33.1;26.87;0.404;1.525;1984.339;0.509;5.685
57930;33.1;26.87;0.431;1.475;1987.304;0.226;6.655
58030;33.2;26.87;0.459;1.500;1986.006;-0.208;6.441
58130;33.2;26.87;0.470;1.514;2007.566;-0.335;6.299
58230;33.2;26.87;0.451;1.493;2025.676;-0.025;6.560
58330;33.2;26.87;0.403;1.525;2005.321;0.641;5.692
58430;33.2;26.87;0.406;1.531;1988.581;0.451;5.595
58530;33.2;26.87;0.411;1.541;1998.228;0.396;5.433
58630;33.2;26.87;0.402;1.531;1990.153;0.654;5.620
58730;33.2;26.87;0.406;1.533;2000.146;0.565;5.582
58830;33.2;26.87;0.467;1.523;2008.223;-0.653;5.786
58930;33.2;26.87;0.456;1.531;1996.947;-0.375;5.645
59030;33.2;26.87;0.407;1.527;1985.621;0.470;5.664
59130;33.2;26.87;0.436;1.474;1981.661;0.174;6.713
59230;33.2;26.87;0.463;1.506;1996.800;-0.240;6.403
59330;33.2;26.87;0.479;1.530;1995.026;-0.630;6.067
59430;33.2;26.87;0.458;1.539;2003.004;-0.367;5.969
59530;33.2;26.87;0.471;1.520;2008.621;-0.475;6.221
59630;33.2;26.87;0.477;1.519;1984.352;-0.575;6.162
59730;33.2;26.87;0.419;1.531;1987.826;0.356;5.997
59830;33.2;26.87;0.407;1.540;1998.468;0.662;5.879
59930;33.2;26.87;0.409;1.527;1988.831;0.668;6.080
60030;33.2;26.87;0.475;1.532;2023.258;-0.514;6.033
60130;33.2;26.87;0.430;1.478;2021.020;0.358;6.631
60230;33.2;26.87;0.403;1.521;1999.342;0.708;5.869
60330;33.2;26.87;0.414;1.544;1996.250;0.332;5.428
60430;33.2;26.87;0.414;1.538;1991.399;0.311;5.553
60530;33.2;26.87;0.402;1.530;1995.784;0.601;5.673
60630;33.2;26.87;0.399;1.537;1999.144;0.645;5.563
60730;33.2;26.87;0.418;1.537;1995.905;0.291;5.540
60830;33.2;26.87;0.418;1.532;1989.620;0.302;5.630
60930;33.2;26.87;0.430;1.472;1991.546;0.293;6.722
61030;33.2;26.87;0.473;1.524;1993.568;-0.497;6.232
61130;33.2;26.87;0.452;1.534;1973.572;-0.257;6.020
61230;33.2;26.87;0.471;1.540;2011.366;-0.531;5.956
61330;33.2;26.87;0.464;1.498;2030.565;-0.199;6.558
61430;33.2;26.87;0.430;1.476;1999.046;0.345;6.709
61530;33.2;26.87;0.428;1.478;1993.903;0.312;6.683
61630;33.2;26.87;0.440;1.480;2005.207;0.200;6.710
61730;33.2;26.87;0.457;1.488;2008.431;-0.120;6.676
61830;33.2;26.87;0.429;1.487;2016.869;0.308;6.535
61930;33.2;26.87;0.405;1.519;1993.171;0.654;5.859
62030;33.3;26.87;0.396;1.528;1993.706;0.752;5.725
62130;33.3;26.87;0.413;1.492;1993.083;0.512;6.359
62230;33.3;26.87;0.457;1.492;1997.582;-0.132;6.652
62330;33.3;26.87;0.457;1.489;1988.940;-0.134;6.666
62430;33.3;26.87;0.468;1.523;2001.679;-0.376;6.180
62530;33.2;26.87;0.467;1.512;2023.206;-0.266;6.332
62630;33.2;26.87;0.450;1.477;1996.715;0.038;6.796
